0,1,2,__mappify_error
British,,6966_28_02_1891_4_XIV__63616255.txt,
Pa,,6708_15_03_1884_0_VII.__73245616.txt,
prc,,6708_15_03_1884_0_VII.__73245616.txt,
Gardens,,6709_3_09_1887_0_II.__73768525.txt,
Boadicea,,6709_3_09_1887_0_II.__73768525.txt,
Melbourne,,6709_3_09_1887_0_II.__73768525.txt,
Melbourne,,6709_3_09_1887_0_II.__73768525.txt,
Carisbrook,,6709_3_09_1887_0_II.__73768525.txt,
Creek,,6709_3_09_1887_0_II.__73768525.txt,
Williamstown,,6709_3_09_1887_0_II.__73768525.txt,
Melbourne,,6709_3_09_1887_0_II.__73768525.txt,
Melbourne,,6709_3_09_1887_0_II.__73768525.txt,
Waterloo Flat,,6709_3_09_1887_0_II.__73768525.txt,
New Zealand,,6709_3_09_1887_0_II.__73768525.txt,
European,,6709_3_09_1887_0_II.__73768525.txt,
Wellington,,6709_3_09_1887_0_II.__73768525.txt,
Kilkrest,,6709_3_09_1887_0_II.__73768525.txt,
Ncw ' Zealand,,6709_3_09_1887_0_II.__73768525.txt,
New Zealand,,6709_3_09_1887_0_II.__73768525.txt,
Fiery Creek,,6709_3_09_1887_0_II.__73768525.txt,
Fiery Creek,,6709_3_09_1887_0_II.__73768525.txt,
Fiery Creek,,6709_3_09_1887_0_II.__73768525.txt,
Fiery Creek,,6709_3_09_1887_0_II.__73768525.txt,
Williamstown,,6692_27_11_1886_33_I__71070193.txt,
America,,6692_27_11_1886_33_I__71070193.txt,
Marranga,,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,
Australia,,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,
Herriok,,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,
Ireland,,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,
Greek,,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,
Mount Iioban,,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,
Marrauga,,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,
Marrauga,,6680_3_01_1885_1_II_THE DESERTED CLAIMS._77060091.txt,
Australia,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Cain,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Australia,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Esq.,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Melbourne,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
London,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
England,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Victoria,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
England,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
England,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Victoria,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Black Range,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Beechworth,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Victoria,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Queensland Gulf,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Gulf,,6707_26_12_1891_3_I_THE PROSPECTORS' CAMP._73244092.txt,
Mount Reuban,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Boban Creek,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Peaven,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Newfoundland,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Marranga,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Marranga,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Marranga,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Australia,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Ireland,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
St. Hqrrick,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Boban Creek,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Mount Reuban,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Marranga,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Marranga,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Tady,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Marranga,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Ireland,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Marranga,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
St. Herrioks,,6684_29_11_1884_2_I_RESIGNATION._139993499.txt,
Mount Boban,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Jittla,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Newfoundland,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Marranga,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
St. Ilwrick,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Marranga,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Marranga,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Australia,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Buf,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Ireland,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Boban Creek,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Mount Boban,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Miirrarga,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Marranga,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Marranga,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Marranga,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
St. Ilerriok,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Ireland,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
St. Herrick,,6681_6_12_1884_1_I. _RESIGNATION._82599837.txt,
Denisher,,6634_16_10_1865_11_XII_BIRDS OF A FEATHER_63512629.txt,
Woonoona,,6634_16_10_1865_11_XII_BIRDS OF A FEATHER_63512629.txt,
Hooney,,6634_16_10_1865_11_XII_BIRDS OF A FEATHER_63512629.txt,
Tidney,,6634_16_10_1865_11_XII_BIRDS OF A FEATHER_63512629.txt,
Denisher,,6634_16_10_1865_11_XII_BIRDS OF A FEATHER_63512629.txt,
Hooney,,6634_16_10_1865_11_XII_BIRDS OF A FEATHER_63512629.txt,
Woonboha,,6634_16_10_1865_11_XII_BIRDS OF A FEATHER_63512629.txt,
Sydney,,6634_16_10_1865_11_XII_BIRDS OF A FEATHER_63512629.txt,
Sydney,,6634_16_10_1865_11_XII_BIRDS OF A FEATHER_63512629.txt,
Melbourne,,6486_20_05_1898_1_XXIII__59440662.txt,
England,,6486_20_05_1898_1_XXIII__59440662.txt,
England,,6486_20_05_1898_1_XXIII__59440662.txt,
England,,6486_20_05_1898_1_XXIII__59440662.txt,
Brindisi,,6486_20_05_1898_1_XXIII__59440662.txt,
Hylda,,6486_20_05_1898_1_XXIII__59440662.txt,
Brindisi,,6486_20_05_1898_1_XXIII__59440662.txt,
Turin,,6486_20_05_1898_1_XXIII__59440662.txt,
Australia,,6486_20_05_1898_1_XXIII__59440662.txt,
Turin,,6486_20_05_1898_1_XXIII__59440662.txt,
Zurich,,6486_20_05_1898_1_XXIII__59440662.txt,
Strasbourg,,6486_20_05_1898_1_XXIII__59440662.txt,
Strasbourg,,6486_20_05_1898_1_XXIII__59440662.txt,
Frankfort,,6486_20_05_1898_1_XXIII__59440662.txt,
Namur,,6486_20_05_1898_1_XXIII__59440662.txt,
Brussels,,6486_20_05_1898_1_XXIII__59440662.txt,
Brussels,,6486_20_05_1898_1_XXIII__59440662.txt,
England,,6486_20_05_1898_1_XXIII__59440662.txt,
Brussels,,6486_20_05_1898_1_XXIII__59440662.txt,
England,,6486_20_05_1898_1_XXIII__59440662.txt,
Brussels,,6486_20_05_1898_1_XXIII__59440662.txt,
St. Gudule,,6486_20_05_1898_1_XXIII__59440662.txt,
England,,6486_20_05_1898_1_XXIII__59440662.txt,
England,,6486_20_05_1898_1_XXIII__59440662.txt,
Brussels,,6486_20_05_1898_1_XXIII__59440662.txt,
Western Plains Station,,6072_20_5_1896_4_XVII_A MYSTERIOUS TRACK._133806905.txt,
Western Plains,,6072_20_5_1896_4_XVII_A MYSTERIOUS TRACK._133806905.txt,
Salathiel.,,6244_28_6_1913_50_XXVIII_A LETTER FOR BETSY._88826186.txt,
Mtirley,,6244_28_6_1913_50_XXVIII_A LETTER FOR BETSY._88826186.txt,
Sala,,6244_28_6_1913_50_XXVIII_A LETTER FOR BETSY._88826186.txt,
Sala,,6244_28_6_1913_50_XXVIII_A LETTER FOR BETSY._88826186.txt,
Ind,,6244_28_6_1913_50_XXVIII_A LETTER FOR BETSY._88826186.txt,
Arater,,6244_28_6_1913_50_XXVIII_A LETTER FOR BETSY._88826186.txt,
Sydney,,6244_28_6_1913_50_XXVIII_A LETTER FOR BETSY._88826186.txt,
Sala,,6244_28_6_1913_50_XXVIII_A LETTER FOR BETSY._88826186.txt,
Btffliain,,6244_28_6_1913_50_XXVIII_A LETTER FOR BETSY._88826186.txt,
Western Plains,,6071_3_06_1896_4_XVII_A MYSTERIOUS TRACK._63937428.txt,
Western Plains Station,,6071_3_06_1896_4_XVII_A MYSTERIOUS TRACK._63937428.txt,
Western Plains,,6071_3_06_1896_4_XVII_A MYSTERIOUS TRACK._63937428.txt,
Holdfast,,6071_3_06_1896_4_XVII_A MYSTERIOUS TRACK._63937428.txt,
Bennington,,6488_27_12_1897_7_XXII__108875843.txt,
Bennington,,6488_27_12_1897_7_XXII__108875843.txt,
Hylda,,6488_27_12_1897_7_XXII__108875843.txt,
Hylda,,6488_27_12_1897_7_XXII__108875843.txt,
Weston,,6488_27_12_1897_7_XXII__108875843.txt,
Melbourne,,6488_27_12_1897_7_XXII__108875843.txt,
Melbourne,,6488_27_12_1897_7_XXII__108875843.txt,
Melbourne,,6488_27_12_1897_7_XXII__108875843.txt,
England,,6488_27_12_1897_7_XXII__108875843.txt,
England,,6488_27_12_1897_7_XXII__108875843.txt,
Brindisi,,6488_27_12_1897_7_XXII__108875843.txt,
Brindisi,,6488_27_12_1897_7_XXII__108875843.txt,
Turin,,6488_27_12_1897_7_XXII__108875843.txt,
Australia,,6488_27_12_1897_7_XXII__108875843.txt,
Turin,,6488_27_12_1897_7_XXII__108875843.txt,
Zurich,,6488_27_12_1897_7_XXII__108875843.txt,
Zurich,,6488_27_12_1897_7_XXII__108875843.txt,
Strasbourg,,6488_27_12_1897_7_XXII__108875843.txt,
Strasbourg,,6488_27_12_1897_7_XXII__108875843.txt,
Frankfort,,6488_27_12_1897_7_XXII__108875843.txt,
Frankfort,,6488_27_12_1897_7_XXII__108875843.txt,
Namur,,6488_27_12_1897_7_XXII__108875843.txt,
Brussels,,6488_27_12_1897_7_XXII__108875843.txt,
Brussels,,6488_27_12_1897_7_XXII__108875843.txt,
England,,6488_27_12_1897_7_XXII__108875843.txt,
Brussels,,6488_27_12_1897_7_XXII__108875843.txt,
Australia,,6071_24_06_1896_4_XXV_A MOUNTAIN STORM._63933449.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Mount Reuban,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
St. Ilerrick,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Bhip,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Newfoundland,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
St. Horrick,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Loonard,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Australia,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Bince,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Buf,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Iroland,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
St. Herrick,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Btately Mount,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Colonol St. Herriok,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Tady,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Iroland,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Marranga,,6686_25_12_1884_1_I_RESIGNATION._127951236.txt,
Hobart,,5814_13_03_1899_2_III__39797313.txt,
Myrtle Creek,,5814_13_03_1899_2_III__39797313.txt,
Hobart,,5814_13_03_1899_2_III__39797313.txt,
Hobart,,5814_13_03_1899_2_III__39797313.txt,
Hobart,,5814_13_03_1899_2_III__39797313.txt,
Possum Creek,,5814_13_03_1899_2_III__39797313.txt,
Port Phillip,,5814_13_03_1899_2_III__39797313.txt,
Sealer's Creek,,5814_13_03_1899_2_III__39797313.txt,
Briton,,5814_13_03_1899_2_III__39797313.txt,
Boban Creek,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Newfoundland,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Marrrniga,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Marranga,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Marranga,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Marranga,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Australia,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Ireland,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
St. Herrick,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
St. Herrick,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Creek,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Mount Reuban,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Tady,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Marranga,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Ireland,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Marranga,,6678_28_11_1884_1_I_RESIGNATION_70805343.txt,
Manilla,,6061_24_02_1898_4_VIII.-CONTINUED.__62373495.txt,
Manilla,,6061_24_02_1898_4_VIII.-CONTINUED.__62373495.txt,
drc,,6061_24_02_1898_4_VIII.-CONTINUED.__62373495.txt,
Manilla,,6061_24_02_1898_4_VIII.-CONTINUED.__62373495.txt,
Olive,,6061_24_02_1898_4_VIII.-CONTINUED.__62373495.txt,
Spanish,,6061_24_02_1898_4_VIII.-CONTINUED.__62373495.txt,
Curlotta,,6061_24_02_1898_4_VIII.-CONTINUED.__62373495.txt,
Australia,,6061_24_02_1898_4_VIII.-CONTINUED.__62373495.txt,
Port Denison,,5657_6_5_1905_82_XVI__33519511.txt,
Marumbah,,5657_6_5_1905_82_XVI__33519511.txt,
Kaburie,,5657_6_5_1905_82_XVI__33519511.txt,
Port Denison,,5657_6_5_1905_82_XVI__33519511.txt,
Gibraltar,,5657_6_5_1905_82_XVI__33519511.txt,
Melbourne,,5657_6_5_1905_82_XVI__33519511.txt,
Brisbane,,5657_6_5_1905_82_XVI__33519511.txt,
Somerset,,5657_6_5_1905_82_XVI__33519511.txt,
Kaburie,,5657_6_5_1905_82_XVI__33519511.txt,
Sebastopol,,5657_6_5_1905_82_XVI__33519511.txt,
Australia,,5657_6_5_1905_82_XVI__33519511.txt,
Cape York Peninsular,,5657_6_5_1905_82_XVI__33519511.txt,
Batavia River,,5657_6_5_1905_82_XVI__33519511.txt,
Devonshire,,5646_22_12_1900_4_I__100197204.txt,
Exeter,,5646_22_12_1900_4_I__100197204.txt,
polish,,5646_22_12_1900_4_I__100197204.txt,
England,,5646_22_12_1900_4_I__100197204.txt,
Devonshire,,5646_22_12_1900_4_I__100197204.txt,
Cornwall,,5646_22_12_1900_4_I__100197204.txt,
Exeter,,5646_22_12_1900_4_I__100197204.txt,
Exeter,,5646_22_12_1900_4_I__100197204.txt,
Victoria,,5646_22_12_1900_4_I__100197204.txt,
Australia,,5646_22_12_1900_4_I__100197204.txt,
Devonshire Mr.,,5646_22_12_1900_4_I__100197204.txt,
Australia,,5646_22_12_1900_4_I__100197204.txt,
Plymouth,,5646_22_12_1900_4_I__100197204.txt,
Devon,,5646_22_12_1900_4_I__100197204.txt,
shire,,5646_22_12_1900_4_I__100197204.txt,
valley,,5646_22_12_1900_4_I__100197204.txt,
Melbourne,,5646_22_12_1900_4_I__100197204.txt,
Devon,,5646_22_12_1900_4_I__100197204.txt,
New South Wales,,5646_22_12_1900_4_I__100197204.txt,
Bogles,,5646_22_12_1900_4_I__100197204.txt,
Gap,,5646_22_12_1900_4_I__100197204.txt,
Victoria,,5646_22_12_1900_4_I__100197204.txt,
Australia,,5646_22_12_1900_4_I__100197204.txt,
Victoria,,5646_22_12_1900_4_I__100197204.txt,
Hanglong,,5646_22_12_1900_4_I__100197204.txt,
Devonshire,,5645_22_12_1900_4_III__31086993.txt,
Australia,,5645_22_12_1900_4_III__31086993.txt,
Devon,,5645_22_12_1900_4_III__31086993.txt,
shire,,5645_22_12_1900_4_III__31086993.txt,
valley,,5645_22_12_1900_4_III__31086993.txt,
Penden,,5645_22_12_1900_4_III__31086993.txt,
Melbourne,,5645_22_12_1900_4_III__31086993.txt,
New South Wales,,5645_22_12_1900_4_III__31086993.txt,
Victoria,,5645_22_12_1900_4_III__31086993.txt,
Australia,,5645_22_12_1900_4_III__31086993.txt,
Victoria,,5645_22_12_1900_4_III__31086993.txt,
Hanglong,,5645_22_12_1900_4_III__31086993.txt,
Devonshire,,5645_22_12_1900_4_III__31373119.txt,
Australia,,5645_22_12_1900_4_III__31373119.txt,
Plymouth,,5645_22_12_1900_4_III__31373119.txt,
Devon,,5645_22_12_1900_4_III__31373119.txt,
shire,,5645_22_12_1900_4_III__31373119.txt,
valley,,5645_22_12_1900_4_III__31373119.txt,
Melbourne,,5645_22_12_1900_4_III__31373119.txt,
New South Wales,,5645_22_12_1900_4_III__31373119.txt,
Bogies,,5645_22_12_1900_4_III__31373119.txt,
Gap,,5645_22_12_1900_4_III__31373119.txt,
Victoria,,5645_22_12_1900_4_III__31373119.txt,
Australia,,5645_22_12_1900_4_III__31373119.txt,
Victoria,,5645_22_12_1900_4_III__31373119.txt,
Hanglong,,5645_22_12_1900_4_III__31373119.txt,
Tasmania,,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,
London,,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,
Mount Wellington,,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,
Bagdad,,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,
England,,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,
IL,,5323_11_03_1898_54_II__33151428.txt,
Gorsp,,5323_11_03_1898_54_II__33151428.txt,
South-Eastern,,5323_11_03_1898_54_II__33151428.txt,
Tasmania,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Sydney,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
New South Wales,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Bremgarten,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Avoca,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Launceston,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Tasmania,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Bremgarton,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Macquarie Harbor,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
New,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Caledonia,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Hobart,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Town,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
England,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Sydney,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Camp - bell Town,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Bremgarten,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Launceston,,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,
Tasmania,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Bremgarten,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Bella Park,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Bremgarten,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Port Phillip,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Port Phillip,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Port Phillip,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Avoca,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Jeffries,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
England,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Swanport,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Sydney,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Sydney,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Sydney,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Sydney,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
England,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
France,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Paris,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
London,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Egypt,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Pyramids,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Egypt,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Emerald Isle,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Belleview,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Bray,,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,
Australia,,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,
Yanara,,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,
Yanara,,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,
Yanara,,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,
Yanara,,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,
Tirpuli,,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,
Tirpuli,,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,
Jittlo,,5030_8_03_1913_45_XVIII__23329439.txt,
Pompey,,5030_8_03_1913_45_XVIII__23329439.txt,
Ktreaa,,5030_8_03_1913_45_XVIII__23329439.txt,
Pompey,,5030_8_03_1913_45_XVIII__23329439.txt,
Yoorka,,5030_18_01_1913_46_XII__23327831.txt,
Victoria,,5026_11_05_1912_46_IX__21913665.txt,
Kangatook,,5026_11_05_1912_46_IX__21913665.txt,
Ballarat,,5026_11_05_1912_46_IX__21913665.txt,
Victoria,,5026_11_05_1912_46_IX__21913665.txt,
Victoria,,5026_11_05_1912_46_IX__21913665.txt,
South,,5026_11_05_1912_46_IX__21913665.txt,
Charleville,,5026_11_05_1912_46_IX__21913665.txt,
Koolparri,,5026_11_05_1912_46_IX__21913665.txt,
Charleville,,5026_11_05_1912_46_IX__21913665.txt,
Camardeen,,5026_11_05_1912_46_IX__21913665.txt,
Tarabo,,5026_11_05_1912_46_IX__21913665.txt,
Koolparri,,5026_11_05_1912_46_IX__21913665.txt,
Lhcir,,5025_26_08_1911_46_XII__21920690.txt,
Japanese,,5025_26_08_1911_46_XII__21920690.txt,
China,,5025_26_08_1911_46_XII__21920690.txt,
Hongkong,,5025_26_08_1911_46_XII__21920690.txt,
China,,5025_26_08_1911_46_XII__21920690.txt,
Sweetwater Creek,,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,
Bedourie,,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,
Bedourie,,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,
Bedourie,,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,
Bedourie,,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,
Bedourie,,5013_30_03_1901_597_VII_On the March._21255174.txt,
Boko,,5013_30_03_1901_597_VII_On the March._21255174.txt,
turkey,,5013_30_03_1901_597_VII_On the March._21255174.txt,
Wannerin,,5013_30_03_1901_597_VII_On the March._21255174.txt,
Wannerin,,5013_30_03_1901_597_VII_On the March._21255174.txt,
Edinburgh,,5011_7_10_1905_46_XV_The Skull._20798621.txt,
Russia,,5011_7_10_1905_46_XV_The Skull._20798621.txt,
Siberia,,5011_7_10_1905_46_XV_The Skull._20798621.txt,
New,,5011_23_12_1905_46_XXV__20801163.txt,
Caledonia,,5011_23_12_1905_46_XXV__20801163.txt,
South Ameri,,5011_23_12_1905_46_XXV__20801163.txt,
Sydney,,5011_23_12_1905_46_XXV__20801163.txt,
Brisbane,,5011_23_12_1905_46_XXV__20801163.txt,
America,,5011_23_12_1905_46_XXV__20801163.txt,
Brisbane,,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,
Brisbane,,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,
Bluff Lighthouse,,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,
Queensland,,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,
