article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,snippet,url,page_url
232168068,"WATER COMMISSION FRIDAY, 28th MAR[?]",232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),4,1879-03-29,Article,1728,N,0,"Present—The chairman (Cr[?] ), and Crs Joseph, Claxton, Lewis F[?] Dann, Phillips, Wilson, Williams, T[?] Leggo, Scott, and Brophy, An Apol[?] was received from Cr",https://nla.gov.au/nla.news-article232168068,http://trove.nla.gov.au/newspaper/page/25132769
232168137,DESTRUCTIVE BUSH. FIRES.,232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),3,1879-04-01,Article,672,N,0,The bush-fires which have been raging in this district for several days have occasioned a great loss of property. On Tuesday and Wednesday they spread from Mr M’Kellar’s ran. and inflicted great loss of,https://nla.gov.au/nla.news-article232168137,http://trove.nla.gov.au/newspaper/page/25132776
232168666,No Title,232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),2,1879-04-17,Article,4935,N,0,THERE is one item in the Conservative programme that we have never been able to get to the bottom of; and we have no doubt that much the same difficulty has,https://nla.gov.au/nla.news-article232168666,http://trove.nla.gov.au/newspaper/page/25132827
232168707,No Title,232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),2,1879-04-18,Article,6222,N,2,"WHEN people begin to enquire whether they are on the right track on any given topic, it is proof that a change of opinion is setting i[?], and that an alteration of",https://nla.gov.au/nla.news-article232168707,http://trove.nla.gov.au/newspaper/page/25132831
232168777,"THE FEBRUARY FATAL BUSHFIRES. [BY ELECTRIC TELEGRAPH.] COLAC, Friday Evening.",232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),3,1879-04-19,Article,261,N,0,"The enquiry into the recent fatal bush-fires at Irre[?]illipe in February last was resumed this afternoon, before the coroner. Inspector Burton was present, and put the questions. Mr Hancock,",https://nla.gov.au/nla.news-article232168777,http://trove.nla.gov.au/newspaper/page/25132836
232168881,HAMILTON. [BY ELECTRIC TELEGRAPH.] MONDAY EVENING.,232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),3,1879-04-22,Article,124,N,0,"Dr Hayman, of Edenhope, was to-day appointed surgeon to the Hamilton Hospital. Eighteen members of committee were present, and Drs Hayman and Annand obtained nine votes each.",https://nla.gov.au/nla.news-article232168881,http://trove.nla.gov.au/newspaper/page/25132844
232169022,WATER COMMISSION. FRIDAY. 25th APRIL.,232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),2,1879-04-26,Article,754,N,0,"Present—The chairman, and On Brumby, Lewis Seat, Ferguson, Dunn, Robertson, Phillips Wilson, Williams, Leggo, Hickman, Torple. Gray. CORRESPONDENCE.—from the esecro[?]ry of Minse.",https://nla.gov.au/nla.news-article232169022,http://trove.nla.gov.au/newspaper/page/25132859
232170140,BUSH—FIRES. TO THE EDITOR OF THE COURIER.,232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),3,1879-05-27,Article,344,N,0,"SIR.—The damage done to property and do[?]tion of life by bush-Fires is something of too serious a nature to be passed lightly over, and demands serious attention in order to prevent a recurrence of",https://nla.gov.au/nla.news-article232170140,http://trove.nla.gov.au/newspaper/page/25132964
232171066,WATER COMMISSION. FRIDAY 20TH JUNE.,232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),4,1879-06-21,Article,3538,N,0,"Prevent—The chairman (Or Morrison). end Cre Josephs, Cl[?], L[?]s, Bergson, Philips,  Georg Robertson, Dunn, Wilson, [?], Leg go, and Trophy.",https://nla.gov.au/nla.news-article232171066,http://trove.nla.gov.au/newspaper/page/25133053
232171536,No Title,232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),2,1879-07-05,Article,6812,N,2,IT is altogether too early for the Opposition journals to begin their dismal jeremiads over the deficiency in the revenue for the current financial year. The feeling displayed by a,https://nla.gov.au/nla.news-article232171536,http://trove.nla.gov.au/newspaper/page/25133099
232172020,WATER COMMISSION. FRIDAY. 16th JULY.,232,The Ballarat Courier (Vic. : 1869 - 1884; 1914 - 1918),4,1879-07-19,Article,1118,N,0,"Present—The chairman (Cr Morrison), and Crs Josephs, Scott, Ferguson, Phillips, Dunn, Robertson, Bropby. Wilson, Williams, Turple, Gray. CORRESPONDENCE.—From W. Taylor and others,",https://nla.gov.au/nla.news-article232172020,http://trove.nla.gov.au/newspaper/page/25133149
232444421,EPITOME OF NEWS.,575,Kyneton Guardian (Vic. : 1870 - 1880; 1914 - 1918),3,1871-01-04,Article,1223,N,0,"There were no fewer than 503 prisoners in Melbourne [?] on Saturday last—the largest number ever within the walls at one  time,. A salmon trout, and a fish four and one-third",https://nla.gov.au/nla.news-article232444421,http://trove.nla.gov.au/newspaper/page/25152127
232509230,LATEST COLONIAL NEWS.,1250,"Telegraph (Hobart Town, Tas. : 1867)",3,1867-01-12,Article,1437,N,0,"By the arrival of the s.s. Southern Cross, from Melbourne, we have dates from Victoria to the 9th inst :— TELEGRAPHIC DESPATCHES.",https://nla.gov.au/nla.news-article232509230,http://trove.nla.gov.au/newspaper/page/25168678
232578923,ZEEHAN MINING NOTES. THE SILVER QUEEN MINK.,1251,"The Mount Lyell Standard and Strahan Gazette (Queenstown, Tas. : 1896 - 1902)",4,1896-12-12,Article,1060,N,0,"Milling is often said to be a lottery. I don’t hold that opinion  myself. On the contrary, I consider it every bit as legitimate a business as farming,",https://nla.gov.au/nla.news-article232578923,http://trove.nla.gov.au/newspaper/page/25165761
232700730,LOCAL INTELLIGENCE.,1270,The Albany Mail and King George's Sound Advertiser (WA : 1883 - 1889),2,1887-03-23,Article,1056,N,1,"The Hon, J. A. Wright, Director of Public Works left for Perth overland at 2.30 p.m. yesterday. At a bushfire which occurred on March",https://nla.gov.au/nla.news-article232700730,http://trove.nla.gov.au/newspaper/page/25200941
232705648,GREAT DESTRUCTION CAUSED BY BUSHFIRES.,1270,The Albany Mail and King George's Sound Advertiser (WA : 1883 - 1889),3,1888-11-21,Article,50,N,0,"Immense bush fires are ragingin many parts of the Colony, adding to the distress of the farmers and Pastoralists. A hundred miles of feed,",https://nla.gov.au/nla.news-article232705648,http://trove.nla.gov.au/newspaper/page/25199747
232724135,Marshall’s Mate.,1272,Coolgardie Mining Review (WA : 1895 - 1897),4,1896-01-04,Article,772,N,0,"You almost heard  the surface bake, and saw the gam- leaves turn— you could have watched the grass search brown bad there been grass to burn.",https://nla.gov.au/nla.news-article232724135,http://trove.nla.gov.au/newspaper/page/25178056
232776071,NEWS SCRAPS.,575,Kyneton Guardian (Vic. : 1870 - 1880; 1914 - 1918),2,1881-01-01,Article,864,N,1,"Tuti, the murderer of [?] Taranaki, was executed on [?] Wellington. Robert Swan[?]ey, a [?]an [?]",https://nla.gov.au/nla.news-article232776071,http://trove.nla.gov.au/newspaper/page/25146737
232857157,"COLONIAL TELEGRAMS . SYDNEY, Monday.",1263,"The Tasmanian Times (Hobart Town, Tas. : 1867 - 1870)",2,1868-01-06,Article,354,N,0,The heat here is intense. There are bushfires all round the city. Nimblefoot is scratched for the Sydney Cap. Trade is dull. Maize is Advancing.,https://nla.gov.au/nla.news-article232857157,http://trove.nla.gov.au/newspaper/page/25188791
232857589,"QUEENSLAND. (From the Burnett Argus, Jan, 9.)",1263,"The Tasmanian Times (Hobart Town, Tas. : 1867 - 1870)",3,1868-01-24,Article,317,N,1,"If this weather continues much longer, we do not know what will become of us. The thermometer, 108 in the shade, and 135 to 140 in the sun. Is it not frightful ? Go where",https://nla.gov.au/nla.news-article232857589,http://trove.nla.gov.au/newspaper/page/25188852
232866224,RECREATIVE HINTS FOR VISITORS. No 3. WATERFALLS.,1263,"The Tasmanian Times (Hobart Town, Tas. : 1867 - 1870)",2,1869-02-11,Article,544,N,0,"The large Reservoir of the Hobart Town Water Works, beyond the head of Davey-street, which contains several hundred million gallons of water, and where the English perch and carp",https://nla.gov.au/nla.news-article232866224,http://trove.nla.gov.au/newspaper/page/25186791
233026060,"VICTORIA. BUSHFIRES .MELBOURNE, February 10,",1273,"The Goldfields Morning Chronicle (Coolgardie, WA : 1896 - 1898)",3,1898-02-12,Article,196,N,0,"Reports from Gippsland and other fire-stricken parts of the country show that no further danger is threatened, but a heavy fall of rain is badly wanted",https://nla.gov.au/nla.news-article233026060,http://trove.nla.gov.au/newspaper/page/25214233
233217720,"VICTORIA. DESTRUCTIVE BUSHFIRES. FENCES AND CROPS DESTROYED. MELBORUNE, Monday.",1279,"The Murchison Times and Day Dawn Gazette (Cue, WA : 1894 - 1925)",3,1898-12-08,Article,143,N,0,"Destructive bush fires are raging various parts of Victoria. At Bruthen the wind carried some burning timber over the Star Hotel, which",https://nla.gov.au/nla.news-article233217720,http://trove.nla.gov.au/newspaper/page/25229791
233291047,Bushfires in the North. A WOODCARTER SEVERELY BURNT. TAKEN TO THE HOSPITAL.,1269,"The Tasmanian Democrat (Launceston, Tas. : 1891 - 1898)",3,1898-01-07,Article,61,N,1,"Later reports are to hand this afternoon to the effect that bush fires are raging along the Bridgenorth road, about four miles from Trevallyn.",https://nla.gov.au/nla.news-article233291047,http://trove.nla.gov.au/newspaper/page/25212248
233291167,On the Beat.,1269,"The Tasmanian Democrat (Launceston, Tas. : 1891 - 1898)",2,1898-01-21,Article,815,N,1,"DEAR DEMOCRAT,— The snakes are nut in it this summer for sensational yarns. Just listen to this. The BULLETIN says:—“The Tas. bush-fire",https://nla.gov.au/nla.news-article233291167,http://trove.nla.gov.au/newspaper/page/25212255
233291459,Tasmania’s Minimum Wage.,1269,"The Tasmanian Democrat (Launceston, Tas. : 1891 - 1898)",3,1898-03-11,Article,324,N,1,"Says the Sydney BULLETIN :— The minimum-wage question has never yet struck -Tasmania, but the maximum wage in that lovely land of Deaths is fixed",https://nla.gov.au/nla.news-article233291459,http://trove.nla.gov.au/newspaper/page/25212284
233296630,"OUR HOBART TOWN LETTER (From our own, Correspondent.)",1266,"Weekly Examiner (Launceston, Tas. : 1872 - 1878)",9,1875-01-23,Article,4622,N,0,"The reception of his Excellency, F. A Weld, Esq., has been the general topic of conversation lately, the arrangements made by the Government on the occasion",https://nla.gov.au/nla.news-article233296630,http://trove.nla.gov.au/newspaper/page/25221651
233322782,"O UR CITY LETTER. Perth, March 29.",1270,The Albany Mail and King George's Sound Advertiser (WA : 1883 - 1889),2,1884-04-08,Article,846,N,1,"A company styling itself the Bindoon Gold Mining Company, Limited, with a capital of £10,000 in £1 shares is being formed m Perth. The prospectus states",https://nla.gov.au/nla.news-article233322782,http://trove.nla.gov.au/newspaper/page/25199600
233324069,"LEGISLATIVE COUNCIL. (Adv[?]ed from the Perth papers.) FRIDAY JULY 24TH, 1885.",1270,The Albany Mail and King George's Sound Advertiser (WA : 1883 - 1889),3,1885-08-11,Article,1502,N,0,The Speaker took his seat at seven o’clock. DEFENCE OF KING GEORGE’S SOUND. The Colonial Secretary laid upon the,https://nla.gov.au/nla.news-article233324069,http://trove.nla.gov.au/newspaper/page/25201805
233324128,"FRIDAY, August 14.",1270,The Albany Mail and King George's Sound Advertiser (WA : 1883 - 1889),3,1885-09-01,Article,577,N,0,The Speaker took the Chair at seven o’clock. INTRODUCTION. Messrs. Sheaton and Brown introduced,https://nla.gov.au/nla.news-article233324128,http://trove.nla.gov.au/newspaper/page/25201822
233674368,"VICTORIA. ECHUCA, Feb. 13.",1266,"Weekly Examiner (Launceston, Tas. : 1872 - 1878)",5,1877-02-24,Article,443,N,0,"Last night we had a most welcome rain, though not sufficient to cause any flow of water. Gentle showers fell from 6 p.m. till past midnight. In the Surrounding",https://nla.gov.au/nla.news-article233674368,http://trove.nla.gov.au/newspaper/page/25298065
233881314,GRAINS.,1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",4,1894-12-05,Article,574,N,0,"Tenders have been called for the erection of a new school at Clybucca. Messrs. Hibbard and Son, of Port Macquarie, last week shipped a load",https://nla.gov.au/nla.news-article233881314,http://trove.nla.gov.au/newspaper/page/25283942
233881325,Local and General News.,1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",4,1894-12-05,Article,2085,N,0,"INSOLVENCY OF O. O. DANGER.-- Following the decision of Acting Judge Harris in the district court last week, in the action Koeing v. Dangar",https://nla.gov.au/nla.news-article233881325,http://trove.nla.gov.au/newspaper/page/25283942
233884783,Local and General News.,1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",4,1894-10-03,Article,2452,N,0,"FREDERICKTON WHARF.--The tender of Mr. J. Lawson, of Frederickton, has been accepted for the construction of a new Government wharf and shed",https://nla.gov.au/nla.news-article233884783,http://trove.nla.gov.au/newspaper/page/25283869
233887091,IN AN INFERNO. BESEIGED BY BUSH FIRES.,1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",3,1895-08-28,Article,1449,N,0,"ON February 6th, 1851, the province of Victoria suffered one of the most memorable events of her history. After a succession of extremely hot",https://nla.gov.au/nla.news-article233887091,http://trove.nla.gov.au/newspaper/page/25285328
233888524,Macleay Progress Committee.,1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",3,1895-09-04,Article,502,N,0,THE Macleay Progress Committee met on Monday night in Mr. John Campbell's auction mart. Mr. P. C. Hill occupied the chair and about a score,https://nla.gov.au/nla.news-article233888524,http://trove.nla.gov.au/newspaper/page/25285336
234172907,"AUSTRALIAN TALES AND ADVENTURES. ""MY HERO.""",1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",3 S,1886-11-20,Article,9221,N,0,"""Tell you a story boys,"" said old Jack Hall one fine moonlight night, as we sat smoking outside the shearing shed on old Wilson's station on the Wimmera.",https://nla.gov.au/nla.news-article234172907,http://trove.nla.gov.au/newspaper/page/25286610
234172912,CARMELINE: OR THE CONVICT'S BRIDE. A ROMANCE OF ENGLAND AND AUSTRALIA. FOUNDED ON FACT. CHAPTER X (Continued.),1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",3 S,1886-11-20,Article,6070,N,0,"""Poverty. I have a long journey to make--a voyage of months--and it requires money, a hundred pounds."" ""Then you'll have to give it up,"" said",https://nla.gov.au/nla.news-article234172912,http://trove.nla.gov.au/newspaper/page/25286610
234175095,ARTHUR LANDON THE AUSTRALIAN BUSHMAN. CHAPTER I. BRACK THURSDAY.,1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",1 S,1887-06-25,Article,8265,N,0,"It was on the morning of that memorable ay which holds such a conspicuous position in the annals of Victorian history--"" Black Thursday ""--that a young horseman emerged",https://nla.gov.au/nla.news-article234175095,http://trove.nla.gov.au/newspaper/page/25285678
234784269,South Grafton Council.,1226,The Grafton Argus and Clarence River General Advertiser (NSW : 1874 - 1875; 1879 - 1882; 1888; 1892; 1899 - 1922),2,1899-01-20,Article,1901,N,0,"THE usual meeting of the Council was held on Wednesday. The Mayor occupied the chair, and all the aldermen were present. Correspondence included two formal",https://nla.gov.au/nla.news-article234784269,http://trove.nla.gov.au/newspaper/page/25434824
234785383,No title,1226,The Grafton Argus and Clarence River General Advertiser (NSW : 1874 - 1875; 1879 - 1882; 1888; 1892; 1899 - 1922),2,1899-11-24,Article,3524,N,0,ENQUIRY.--The enquiry conducted by Judge Gibson into allegations made by Mr. Dowling against the Police Magistrate concluded yesterday. 51 witnesses were examined during the,https://nla.gov.au/nla.news-article234785383,http://trove.nla.gov.au/newspaper/page/25435162
234785683,1898. A Summary of the Principal Events JANUARY.,1226,The Grafton Argus and Clarence River General Advertiser (NSW : 1874 - 1875; 1879 - 1882; 1888; 1892; 1899 - 1922),4,1899-01-09,Article,1935,N,0,Terrible bush-fires reported from Tasmania. 10--Floods reported from Queensland 12-- Brisbane flooded to a depth of four feet. Report of Clarence batter export scheme submitted by,https://nla.gov.au/nla.news-article234785683,http://trove.nla.gov.au/newspaper/page/25434814
234786719,"SATURDAY'S WIRES. SYDNEY, Saturday.",1226,The Grafton Argus and Clarence River General Advertiser (NSW : 1874 - 1875; 1879 - 1882; 1888; 1892; 1899 - 1922),3,1899-02-13,Article,171,N,0,"THE estimated population of Victoria at the end of December was 1,175,49[?], being 758 less than at the end of the previous year.",https://nla.gov.au/nla.news-article234786719,http://trove.nla.gov.au/newspaper/page/25434853
234843593,DESTRUCTIVE BUSH FIRES.,1224,The Corowa Free Press (NSW : 1875 - 1954),5,1887-01-14,Article,1282,N,0,THE most terrible bush-fire ever known in this district broke out last Thursday at a selector's farm on the Barooga run. The cause of the,https://nla.gov.au/nla.news-article234843593,http://trove.nla.gov.au/newspaper/page/25464120
234846284,BARNAWARTHA.,1224,The Corowa Free Press (NSW : 1875 - 1954),3,1887-01-21,Article,1614,N,0,"SUNNY Australia; land of nuggets and one-pound notes; the favoured land of the three W's. -- wool, wine, and wheat; of eminent statesmen,",https://nla.gov.au/nla.news-article234846284,http://trove.nla.gov.au/newspaper/page/25464123
234847346,TOCUMWAL.,1224,The Corowa Free Press (NSW : 1875 - 1954),3,1886-01-22,Article,201,N,0,THE rain of last week had at least one good effect -- that of putting an end to the bushfires which have been menacing us for the last fortnight.,https://nla.gov.au/nla.news-article234847346,http://trove.nla.gov.au/newspaper/page/25463725
234847736,TOCUMWAL.,1224,The Corowa Free Press (NSW : 1875 - 1954),3,1887-02-04,Article,309,N,0,"THE excitement caused by the recent conflagrations is over, and things have settled down to their usual [?] level. To the topic which at present supersedes",https://nla.gov.au/nla.news-article234847736,http://trove.nla.gov.au/newspaper/page/25464139
234849760,BERRIGAN.,1224,The Corowa Free Press (NSW : 1875 - 1954),3,1886-02-19,Article,465,N,0,"The long spell of cool weather with which we have been favored lately has had a most beneficial effect upon public health. Amongst others, Mrs.",https://nla.gov.au/nla.news-article234849760,http://trove.nla.gov.au/newspaper/page/25463753
234890353,BUSH FIRES.,1224,The Corowa Free Press (NSW : 1875 - 1954),3 S,1885-11-27,Article,568,N,0,FROM information given by our Berrigan correspondent it appears that the fire on Barooga noted by us last week was the result of two successive,https://nla.gov.au/nla.news-article234890353,http://trove.nla.gov.au/newspaper/page/25463667
234900932,THE FEDERAL CONVENTION.,1224,The Corowa Free Press (NSW : 1875 - 1954),2,1897-01-19,Article,4340,N,0,"THE world, or that portion of it which takes any cognizance of the existence of Australia, probably accepts it as an established fact that the people of the",https://nla.gov.au/nla.news-article234900932,http://trove.nla.gov.au/newspaper/page/25477263
235183780,LATEST. SYDNEY. Tuesday.,1222,The Queanbeyan Observer (NSW : 1894 - 1908; 1910 - 1915),2,1898-01-04,Article,145,N,0,FURTHER particulars of the foundering of the brig Minora off Broken Bay state that the vessel shipped two heavy seas and sank,https://nla.gov.au/nla.news-article235183780,http://trove.nla.gov.au/newspaper/page/25406048
235789394,SUMMARY.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",1,1890-12-31,Article,1315,N,0,A national union of clerks is being formed in the United Kingdom. The London Daily Chronicle eulogises tho services of Lord Gat ring ton and of Mr. J.,https://nla.gov.au/nla.news-article235789394,http://trove.nla.gov.au/newspaper/page/25491794
23584099,Brevities.,43,Camperdown Chronicle (Vic. : 1877 - 1954),2,1885-02-11,Article,376,N,0,,https://nla.gov.au/nla.news-article23584099,http://trove.nla.gov.au/newspaper/page/3634784
235842284,"Latest Telegrams. SYDNEY, Thursday.",1224,The Corowa Free Press (NSW : 1875 - 1954),2,1879-05-02,Article,1303,N,67,"In the Assembly, Sir Henry Parkes informed the House respecting the course of public business that the Government proposed, if possible, to",https://nla.gov.au/nla.news-article235842284,http://trove.nla.gov.au/newspaper/page/25461489
23584350,"Picturesque Victoria. BY ""THE VAGABOND."" AROUND CAMPERDOWN.",43,Camperdown Chronicle (Vic. : 1877 - 1954),3,1885-03-04,Article,4978,N,2,,https://nla.gov.au/nla.news-article23584350,http://trove.nla.gov.au/newspaper/page/3634502
235846388,AUSTRALIANS.,1224,The Corowa Free Press (NSW : 1875 - 1954),3,1881-12-02,Article,945,N,0,The fact that Lord Beaconsfield's estate of Hughenden should have been let for a term of years to a rich Australian -- Sir Samuel Wilson -- is one possessing more,https://nla.gov.au/nla.news-article235846388,http://trove.nla.gov.au/newspaper/page/25462294
23584811,Steam and Agriculture.,43,Camperdown Chronicle (Vic. : 1877 - 1954),3,1885-04-22,Article,2721,N,4,,https://nla.gov.au/nla.news-article23584811,http://trove.nla.gov.au/newspaper/page/3634389
235872603,"THE DEATH SHIP. A STRANGE STORY. AN ACCOUNT OF A CRUISE IN THE FLYING DUTCHMAN, COLLECTED FROM THE PAPERS OF THE LATE MR. GEOFFREY FENTON, OF POPLAR, MASTER MARINER. [All Rights Reserved.] CHAPTER XLVI.--(CONTINUED.)",1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",3,1889-02-22,Article,3844,N,0,"He answered: ""I do not intend to careen; the weather bath every promise of continued fairness; the men shall have their night's rest; they will work the more briskly for it",https://nla.gov.au/nla.news-article235872603,http://trove.nla.gov.au/newspaper/page/25487666
235892267,IN THE COUNTRY.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",5,1891-01-06,Article,1817,N,0,"ALBURY, Monday.--The intensity of the heat yesterday was due to bush fires, which broke out during Saturday and yesterday at Munder-waddera and Culcairn. It is reported from",https://nla.gov.au/nla.news-article235892267,http://trove.nla.gov.au/newspaper/page/25500199
236120051,BUSH FIRES AND THE WANT OF RAIN.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",5,1894-11-16,Article,176,N,0,"BUNGENDORE, Thursday.--The town is enveloped in smoke from bushfires, and rain is badly wanted. The past few days of heat and wind have dried up the",https://nla.gov.au/nla.news-article236120051,http://trove.nla.gov.au/newspaper/page/25505384
236130514,BUSH FIRES.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",5,1893-12-16,Article,26,N,0,"COBAR, Friday.--Considerable damage was done on a portion of the common by a bushfire this week, but no serious losses have occurred.",https://nla.gov.au/nla.news-article236130514,http://trove.nla.gov.au/newspaper/page/25501923
236784819,FIRE AT SUBIACO.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",3,1899-01-17,Article,88,N,0,"A bushfire was raging yesterday near Rydalmere, and towards the afternoon it appeared dangerously close to the grounds of the convent at Subiaco. A number of ready helpers turned",https://nla.gov.au/nla.news-article236784819,http://trove.nla.gov.au/newspaper/page/25558943
237140403,THE PICNIC TO THE VICTORIAN BOWLING TEAM.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",8,1884-04-25,Article,936,N,0,"The complimentary outing at the Tugerah Lakes, tendered to the Victorian bowlers by their friends, the New South Wales bowlers, and several gentlemen in Sydney, was brought to a happy",https://nla.gov.au/nla.news-article237140403,http://trove.nla.gov.au/newspaper/page/25679950
237210802,THE BUSH FIRES IN THE ALBURY DISTRICT. SUGGESTIONS BY THE GOVERNMENT. (BY TELEGRAPH.),1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",5,1888-05-03,Article,314,N,0,"ALBURY, Wednesday.--At a meeting of the Pastures and Stock Board to-day an imports communication was received from the Government with reference to the great prevalence of",https://nla.gov.au/nla.news-article237210802,http://trove.nla.gov.au/newspaper/page/25676749
237241615,TOPICS OF THE DAY.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",4,1886-01-12,Article,1246,N,0,"The question which has been raised by Mr. Justice Higinbotham in Victoria in relation to the instructions of the Colonial Office to the Governor, that he should",https://nla.gov.au/nla.news-article237241615,http://trove.nla.gov.au/newspaper/page/25681892
237242783,THE BUSHFIRES IN VICTORIA. [BY TELEGRAPH.],1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",5,1886-01-08,Article,1667,N,0,"MELBOURNE, Thursday. -- The bush fires which have been raging for the last few days in the Heytesbury Forest, in the Western District, have done an immense amount of damage, and",https://nla.gov.au/nla.news-article237242783,http://trove.nla.gov.au/newspaper/page/25681863
237243817,THE TERRIBLE BUSH-FIRES IN NEW ZEALAND.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",3,1886-01-19,Article,1400,N,0,"STRAFFORD, Thursday.--The fires which reached the township yesterday have done damage not yet to be estimated; but at the present time the number of houses known to",https://nla.gov.au/nla.news-article237243817,http://trove.nla.gov.au/newspaper/page/25681947
238314522,AQUATICS. PRINTERS' REGATTA.,1296,The Sydney Daily Telegraph (NSW : 1879 -1883),3,1881-11-15,Article,119,N,0,"A meeting of the Printers' Regatta Committee was held last evening at Punch's Hotel, Mr. J. Dickinson in the chair. The secretary reported having received offers of additional prizes and several donations. A",https://nla.gov.au/nla.news-article238314522,http://trove.nla.gov.au/newspaper/page/25688233
238479509,A HOLIDAY TO BANKS TOWN.,1296,The Sydney Daily Telegraph (NSW : 1879 -1883),3,1882-10-09,Article,536,N,0,"After a very pleasant drive along the Liverpool- road, through the flourishing municipalities of Petersham, Ash field, Burwood, and Enfield, distant seven miles from the city boundary and",https://nla.gov.au/nla.news-article238479509,http://trove.nla.gov.au/newspaper/page/25689559
238554311,IN THE COUNTRY. THE CROPS LOOKING FRESH AND GREEN.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",6,1896-10-20,Article,1323,N,0,"ADAMINABY, Monday.--Nineteen points of rain fell last night. The weather is windy and very cold. BOURKE, Monday.--Yesterday, the temperature readied 107 degrees in the shade. Four points of ruin fell",https://nla.gov.au/nla.news-article238554311,http://trove.nla.gov.au/newspaper/page/25710152
238684653,IN THE COUNTRY. NUMEROUS FATALITIES. TEN DEATHS IN ONE TOWN. GLOOMY OUTLOOK FOR PASTORALISTS. GRASS DESTROYED AND CROPS RUINED. SEVERE BUSH FIRES.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",5,1896-01-14,Article,117,N,0,"Reports from the country last night were most discouraging; excessive heat, reaching in many cases to the deadly degree; disastrous bushfires ravaging crops and",https://nla.gov.au/nla.news-article238684653,http://trove.nla.gov.au/newspaper/page/25717063
238692405,IN THE COUNTRY.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",6,1896-01-09,Article,513,N,0,"ARMIDALE, Wednesday.--Yesterday was the hottest day for three years-- 92.8 in the shade being recorded. There was a storm at night, and it is cooler to-day. The total",https://nla.gov.au/nla.news-article238692405,http://trove.nla.gov.au/newspaper/page/25717028
239280001,THE DROUGHT IN QUEENSLAND.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",6,1884-01-15,Article,616,N,0,"A correspondent of the Brisbane Courier writes:--""That the drought is sore in the land is a fact that needs no telling, and the question of the moment is, 'Will the mouth of February come to",https://nla.gov.au/nla.news-article239280001,http://trove.nla.gov.au/newspaper/page/25771007
239815301,BUSH-FIRES IN QUEENSLAND.,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",5,1887-08-11,Article,23,N,0,"TOWNSVILLE, Wednesday. -- Extensive bushfires are reported from Maxweilton, Cassilis, Marathon and Albion Downs stations, in the vicinity of Richmond.",https://nla.gov.au/nla.news-article239815301,http://trove.nla.gov.au/newspaper/page/25654658
